Title,Type,Genres,Release Year,IMDB Average Rating,Available Countries
Christopher the Christmas Tree,movie,"Animation, Family, Musical",1993,6.5,US
Sons of Steel,movie,"Comedy, Musical, Sci-Fi",1988,5.1,"AU, CA, US"
Ein Schnitzel für drei,movie,Comedy,2009,6.8,DE
Silsiilay,movie,Drama,2005,4.3,"AU, IN, US"
Happy Husbands,movie,Comedy,2010,5.8,"AU, IN, US"
Zindagi 50 50,movie,"Comedy, Drama",2013,2.8,IN
Daal Mein Kuch Kaala Hai,movie,Comedy,2012,4.0,"AU, IN"
The Clown and the Kid,movie,Drama,1961,5.5,US
Dealin' with Idiots,movie,Comedy,2013,5.4,CA
Jessabelle,movie,"Drama, Horror, Mystery",2014,5.4,US
Homefront,movie,"Action, Crime, Thriller",2013,6.5,"AR, BR, CL, CO, MX"
Gunsight Ridge,movie,Western,1957,6.3,US
Contracted,movie,"Drama, Horror, Thriller",2013,5.3,"CA, US"
The Funniest Man in the World,movie,"Comedy, Documentary, Family",1967,6.5,US
Saige Paints the Sky,movie,"Adventure, Drama, Family",2013,5.7,US
The Ballad of Berlin,movie,"Comedy, Musical",1948,7.2,DE
Before I Go to Sleep,movie,"Drama, Mystery, Thriller",2014,6.3,"AR, BR, CL, CO, MX"
Nanhe Jaisalmer: A Dream Come True,movie,"Comedy, Drama, Family",2007,6.3,"IN, US"
Philomena,movie,"Biography, Comedy, Drama",2013,7.6,IT
24 Exposures,movie,"Crime, Drama, Thriller",2013,4.2,CA
Sharknado,movie,"Action, Adventure, Comedy",2013,3.3,US
The Intended,movie,"Drama, Thriller",2002,5.7,US
Nephew Tommy: Just My Thoughts,movie,"Comedy, Documentary",2011,5.8,US
Gods of Egypt,movie,"Action, Adventure, Drama",2016,5.4,"BR, CL, CO, IN, MX"
Our Kind of Traitor,movie,"Action, Crime, Drama",2016,6.3,"AU, DE"
The Imitation Game,movie,"Biography, Drama, Thriller",2014,8.0,"AU, CA, DE, IN"
Fury at Showdown,movie,Western,1957,6.3,US
Welcome to the Jungle,movie,"Action, Adventure, Comedy",2013,4.9,US
Tenali Ramakrishna,movie,"Comedy, Drama",1956,8.4,"IN, US"
Spirit Bear: The Simon Jackson Story,movie,"Biography, Drama, Family",2005,6.2,US
Der Mann auf dem Baum,movie,Comedy,2011,5.9,DE
Chinese Puzzle,movie,"Comedy, Drama, Romance",2013,6.9,IT
Sawaal,movie,"Drama, Family, Romance",1982,5.9,IN
"Guten Morgen, Herr Grothe",movie,Drama,2007,6.8,DE
I Spit on Your Grave 2,movie,"Horror, Thriller",2013,5.7,"BR, CL, CO, MX, US"
Stonehearst Asylum,movie,"Drama, Horror, Mystery",2014,6.8,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
Tumbledown,movie,"Comedy, Music, Romance",2015,6.2,US
Jackass Presents: Bad Grandpa,movie,Comedy,2013,6.5,"AT, CA, CH, DE, FR, GB, IE, IT"
Wetlands,movie,"Comedy, Drama",2013,5.8,"AT, CH, DE"
Christmas Twister,movie,"Action, Adventure, Drama",2012,3.4,IN
The Pier,movie,"Drama, Romance",2011,6.5,"CA, US"
Destruction: Las Vegas,movie,"Action, Adventure, Fantasy",2013,3.1,IN
Kumail Nanjiani: Beta Male,movie,Comedy,2013,7.0,"AU, US"
Burton and Taylor,movie,"Biography, Drama",2013,6.4,AU
The Art of the Steal,movie,"Comedy, Crime, Thriller",2013,6.3,US
The Love Punch,movie,"Comedy, Romance",2013,5.7,DE
Bajatey Raho,movie,"Comedy, Drama, Thriller",2013,5.3,"AU, IN, US"
Parkland,movie,"Drama, History, Mystery",2013,6.4,US
Exit Marrakech,movie,"Adventure, Drama",2013,6.3,DE
Hateship Loveship,movie,"Drama, Romance",2013,6.1,US
Ida,movie,Drama,2013,7.4,"CA, GB"
Little Men,movie,Drama,1998,6.3,US
Le Week-End,movie,"Comedy, Drama, Romance",2013,6.4,AU
The French Minister,movie,Comedy,2013,6.4,FR
One Chance,movie,"Biography, Comedy, Drama",2013,6.8,AU
Death Valley Rangers,movie,Western,1943,5.7,US
Nothing Left to Fear,movie,Horror,2013,4.4,US
An Adventure in Space and Time,movie,"Biography, Drama, History",2013,8.2,"CA, US"
Iddaru Mitrulu,movie,"Drama, Musical",1999,5.1,"IN, US"
Mujhe Kucch Kehna Hai,movie,"Drama, Romance",2001,4.8,"AU, IN, US"
Ulsavapittennu,movie,"Drama, Romance",1989,7.6,"IN, US"
Locke,movie,Drama,2013,7.1,"DE, IN"
I Want My Name Back,movie,"Biography, Documentary, Music",2011,6.9,US
Pioneer Woman,movie,Western,1973,6.0,US
Love 600,movie,Comedy,1970,5.2,US
Yoddha,movie,"Action, Comedy, Drama",1992,8.4,"IN, US"
Mortdecai,movie,"Action, Adventure, Comedy",2015,5.5,IN
Almost Human,movie,"Horror, Sci-Fi, Thriller",2013,4.7,"CA, US"
Blood Glacier,movie,"Horror, Mystery, Sci-Fi",2013,5.4,US
It's a Pleasure,movie,"Comedy, Drama, Musical",1945,5.8,US
The Sweeter Side of Life,movie,"Comedy, Romance",2013,5.7,US
Proxy,movie,"Horror, Thriller",2013,5.7,"CA, US"
Beyond the Edge,movie,"Documentary, Drama, History",2013,6.8,"CA, US"
From the Rough,movie,"Drama, Sport",2013,6.6,US
The Pact,movie,Comedy,2011,7.4,"CA, ES, US"
Minions,movie,"Adventure, Animation, Comedy",2015,6.4,CA
Die Fledermaus,movie,"Comedy, Musical",1962,5.8,DE
Rhymes for Young Ghouls,movie,"Crime, Drama",2013,6.5,CA
Second Chances,movie,"Drama, Romance",2013,7.1,US
Chef,movie,"Adventure, Comedy, Drama",2014,7.3,US
The Cross,movie,Documentary,2009,5.3,US
Dark Girls,movie,Documentary,2011,7.6,US
Brooklyn Babylon,movie,"Drama, Music, Romance",2001,5.9,US
McBride: Murder Past Midnight,movie,"Drama, Mystery",2005,6.8,US
In Love and War,movie,"Drama, History, Romance",2001,6.5,US
The Raiders,movie,Western,1963,5.2,US
Santa's Summer House,movie,"Family, Fantasy",2013,2.4,DE
Words and Pictures,movie,"Comedy, Drama, Romance",2013,6.6,US
A Promise,movie,"Drama, Romance",2013,5.7,US
The Face of Love,movie,"Drama, Mystery, Romance",2013,6.2,US
Lucky Them,movie,"Comedy, Drama",2013,6.1,US
Sunshine on Leith,movie,"Comedy, Drama, Musical",2013,6.6,AU
McCanick,movie,"Crime, Drama, Mystery",2013,4.7,"AR, BR, CL, CO, MX"
The Dead 2: India,movie,Horror,2013,5.1,US
Scene Onnu Nammude Veedu,movie,Drama,2012,4.4,"IN, US"
Ted 2,movie,Comedy,2015,6.3,AU
Race,movie,Drama,2011,4.0,"IN, US"
Payyans,movie,Drama,2011,3.9,"IN, US"
Thanthonni,movie,"Action, Drama",2010,5.1,"IN, US"
Alexander the Great,movie,"Action, Drama",2010,3.7,"IN, US"
Gangvaa,movie,"Action, Drama",1984,5.7,"IN, US"
Janapriyan,movie,"Drama, Family, Musical",2011,6.4,"IN, US"
Young Ones,movie,"Action, Drama, Romance",2014,5.8,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
Murder 101,movie,"Drama, Mystery, Thriller",2006,6.2,US
The Perfect Boss,movie,"Drama, Mystery, Thriller",2013,4.8,US
Shuttlecock Boys,movie,"Comedy, Drama",2011,6.5,"AU, IN, US"
Raising Izzie,movie,"Drama, Family",2012,6.7,US
View of Terror,movie,"Drama, Mystery, Thriller",2003,5.2,US
Fifty Shades of Grey,movie,"Drama, Romance, Thriller",2015,4.2,AU
Shaadi No. 1,movie,Comedy,2005,3.6,"IN, US"
Parthan Kanda Paralokam,movie,"Comedy, Drama",2008,2.9,"IN, US"
Ambushed,movie,"Action, Crime, Drama",2013,3.8,"AR, BR, CL, CO, MX, US"
Swindle,movie,"Action, Adventure, Comedy",2013,6.2,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
The Bolshoi Ballet,movie,Musical,1957,7.1,US
Oliver's Ghost,movie,Family,2011,5.9,US
This Magic Moment,movie,Comedy,2013,5.5,US
The Epic of Everest,movie,"Adventure, Documentary, History",1924,7.6,GB
Honeymoon for One,movie,"Comedy, Romance",2011,5.4,US
'Tis the Season to Be Smurfy,movie,"Adventure, Animation, Comedy",1987,6.3,US
After All These Years,movie,"Mystery, Thriller",2013,6.1,US
Meddling Mom,movie,Romance,2012,4.6,US
The Contractor,movie,"Crime, Drama, Thriller",2013,3.9,"BR, CL, CO, IN, MX"
Carmen,movie,"Drama, Music",1968,8.0,US
Eyjafjallajökull,movie,Comedy,2013,5.6,DE
Notes from Dad,movie,"Family, Music, Romance",2013,6.6,US
Let Me Call You Sweetheart,movie,"Crime, Drama, Mystery",1997,5.0,DE
The Saga of Hemp Brown,movie,Western,1958,6.1,US
The She-Butterfly,movie,"Drama, Horror",1973,6.8,"CA, US"
The Wipers Times,movie,War,2013,7.0,CA
Call of the Wild,movie,"Adventure, Drama",1992,5.9,US
Blood of Redemption,movie,"Action, Crime, Drama",2013,4.4,"AR, BR, CL, CO, MX"
"Two Days, One Night",movie,Drama,2014,7.3,US
The Adventures of Young Indiana Jones: Travels with Father,movie,"Adventure, Family",1996,7.1,"AT, CH, DE"
The Adventures of Young Indiana Jones: Attack of the Hawkmen,movie,"Adventure, War",1995,7.1,"AT, CH, DE"
The Adventures of Young Indiana Jones: Hollywood Follies,movie,"Action, Adventure",1994,6.7,"AT, CH, DE"
An Accidental Soldier,movie,Drama,2013,7.0,CA
Sniffer,movie,"Adventure, Comedy, Drama",2013,5.6,"AU, IN, US"
Shree,movie,Sci-Fi,2013,6.3,US
Fort Bowie,movie,Western,1958,5.8,US
The End of Lies,movie,Drama,2013,5.3,DE
Still Life: A Three Pines Mystery,movie,Mystery,2013,5.8,AU
Wild Country,movie,Western,1947,5.8,US
Warning,movie,"Adventure, Thriller",2013,4.7,US
Mustang Country,movie,"Drama, Family, Western",1976,6.1,US
Jacky in the Kingdom of Women,movie,Comedy,2014,6.1,FR
Border Feud,movie,Western,1947,5.5,US
Action,movie,Comedy,2013,3.4,IN
Listen... Amaya,movie,Drama,2013,6.5,"AU, IN, US"
Game of Assassins,movie,"Action, Adventure, Horror",2013,5.0,US
Kalabha Kadhalan,movie,"Romance, Thriller",2006,5.1,US
Silent Retreat,movie,"Horror, Mystery, Thriller",2013,4.1,CA
The Suspicions of Mr Whicher: The Murder in Angel Lane,movie,"Crime, Drama, Mystery",2013,7.3,"CA, US"
Unbelievable Flying Objects,movie,Documentary,2007,7.0,"AT, CH, DE, FR, GB, IE, IT, US"
That Awkward Moment,movie,"Comedy, Romance",2014,6.1,US
Non-Stop,movie,"Action, Mystery, Thriller",2014,6.9,"BR, CL, CO, MX"
The Starving Games,movie,"Adventure, Comedy, Sci-Fi",2013,3.2,"CL, CO, MX"
Macbeth,movie,"Drama, History, War",2015,6.6,"AT, CH, DE, FR"
Die reichen Leichen. Ein Starnbergkrimi,movie,Crime,2014,6.5,DE
Bhageeratha,movie,"Action, Drama",2005,5.5,IN
Pournami,movie,"Action, Drama, Mystery",2006,5.8,"IN, US"
Old Man,movie,"Drama, History",1997,7.1,US
Tratsch im Treppenhaus,movie,Comedy,1966,8.8,DE
Bandook,movie,"Crime, Thriller",2013,5.8,US
The Little Penguin Pororo's Racing Adventure,movie,"Animation, Family, Sport",2013,5.2,US
Off the Mark,movie,"Comedy, Drama, Romance",1987,5.5,US
Jayam,movie,Drama,2002,6.4,IN
War Chod Na Yaar,movie,"Comedy, War",2013,5.4,US
Paranormal Activity: The Marked Ones,movie,"Horror, Mystery",2014,5.1,"AT, AU, CA, CH, DE, FR, GB, IE, IT"
Force of Execution,movie,"Action, Crime, Thriller",2013,4.3,"AR, BR, CL, CO, MX"
Fixing Pete,movie,"Comedy, Romance",2011,5.8,US
So This Is Christmas,movie,"Comedy, Drama, Family",2013,4.1,US
Project Almanac,movie,"Drama, Mystery, Sci-Fi",2015,6.4,"AT, CH, DE, FR, GB, IE, IT"
A Mouse Tale,movie,"Adventure, Animation",2012,4.8,US
The Nut Job,movie,"Adventure, Animation, Comedy",2014,5.7,US
Raat,movie,Horror,1992,7.1,"IN, US"
Fury,movie,"Action, Drama, War",2014,7.6,IN
The SpongeBob Movie: Sponge Out of Water,movie,"Adventure, Animation, Comedy",2015,6.0,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
Haunters of the Deep,movie,"Family, Fantasy, Mystery",1984,6.1,GB
The Suspect,movie,"Action, Crime, Mystery",2013,5.7,US
A Perfect Man,movie,"Drama, Romance",2013,5.2,CA
The Pact II,movie,"Horror, Mystery, Thriller",2014,4.4,"CA, US"
Believe,movie,"Drama, Sport",2013,5.7,US
Frat Brothers,movie,Drama,2013,6.2,US
Banklady,movie,"Action, Biography, Crime",2013,6.3,DE
Backcountry,movie,"Adventure, Drama, Horror",2014,6.0,US
The Harvest,movie,"Drama, Mystery, Thriller",2013,6.1,"AR, BR, CA, CL, CO, MX, US"
Ladies and Gentleman,movie,Comedy,2013,3.7,US
CrazySexyCool: The TLC Story,movie,"Biography, Drama, Music",2013,7.4,US
Police Dog Story,movie,"Crime, Drama",1961,5.5,US
Underdogs,movie,"Drama, Family, Sport",2013,5.8,US
Ali Baba,movie,Drama,2008,7.2,US
Tarzan,movie,"Adventure, Animation, Drama",2013,4.8,US
Cesar Chavez,movie,"Biography, Drama",2014,6.4,US
All Hallows' Eve,movie,"Horror, Thriller",2013,5.2,"AU, CA, US"
Wish I Was Here,movie,"Comedy, Drama",2014,6.6,"BR, CL, CO, MX"
Signed Sealed Delivered,movie,"Comedy, Drama, Mystery",2013,7.6,US
The Mystery Cruise,movie,Mystery,2013,5.4,US
The Fiancee,movie,"Drama, Romance",1953,7.3,"IN, US"
Somebody's Child,movie,Drama,2012,6.8,US
Muse of Fire,movie,Documentary,2013,7.2,CA
Bhootayyana Maga Ayyu,movie,Drama,1974,8.8,"IN, US"
The Legend of Sarila,movie,"Adventure, Animation, Family",2013,4.9,CA
Jamesy Boy,movie,"Biography, Crime, Drama",2014,6.2,US
Jacqueline,movie,Drama,1956,6.7,US
"Ready, Steady, Ommm!",movie,Comedy,2013,5.2,DE
Rakhtbeej,movie,Thriller,2012,3.5,US
Pride,movie,"Biography, Comedy, Drama",2014,7.8,AU
Demonic,movie,"Horror, Mystery, Thriller",2015,5.3,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, US, VE"
Chocolate,movie,"Comedy, Romance",2007,6.3,"IN, US"
Annan Thambi,movie,"Action, Comedy, Family",2008,5.8,"IN, US"
Addicted,movie,"Drama, Romance, Thriller",2014,5.0,"BR, CL, CO, IN, MX"
Operation Diamond Racket,movie,"Action, Comedy, Mystery",1978,8.0,US
Babruvahana,movie,"Action, Drama, History",1977,8.8,IN
Steve Rannazzisi: Manchild,movie,Comedy,2013,6.6,"AU, US"
Snow Bride,movie,"Comedy, Family, Romance",2013,6.7,US
Goliyon Ki Raasleela Ram Leela,movie,"Drama, Musical, Romance",2013,6.4,"AU, IN, US"
The Gettysburg Story,movie,Documentary,2013,7.6,US
Bloodlines,movie,Biography,2010,6.4,"CA, US"
Boy,movie,Drama,2012,6.4,CA
No: 20 Madras Mail,movie,"Comedy, Crime, Drama",1990,7.8,"AU, IN, US"
Devasuram,movie,"Action, Drama, Thriller",1993,8.7,US
No: 1 Sneha Theeram Bangalore North,movie,"Comedy, Romance",1995,5.7,"IN, US"
Dubai,movie,"Action, Thriller",2001,4.1,"IN, US"
Aavanazhi,movie,"Action, Crime, Thriller",1986,7.4,US
Hitler,movie,"Action, Comedy, Drama",1996,7.3,US
Johnnie Walker,movie,Drama,1992,6.5,"AU, IN, US"
The Christmas Ornament,movie,Romance,2013,6.8,US
Neelagiri,movie,"Action, Crime, Drama",1991,5.4,"IN, US"
Oliyampukal,movie,"Crime, Drama, Thriller",1990,7.1,"AU, IN, US"
Nyayavidhi,movie,"Action, Crime, Drama",1986,6.2,US
The Man Who Lost His Head,movie,Comedy,2007,6.9,CA
Indru Poyi Naalai Vaa,movie,Comedy,1981,7.6,"IN, US"
The Silence,movie,"Crime, Drama, Mystery",2006,6.2,CA
Thiruvilayadal,movie,"Drama, Family, Musical",1965,8.2,"AU, IN"
Saving Santa,movie,"Adventure, Animation, Comedy",2013,5.3,US
Catch a Christmas Star,movie,"Comedy, Drama, Family",2013,6.2,US
Mahayanam,movie,"Action, Drama",1989,7.3,"AU, IN, US"
Vesham,movie,Drama,2004,6.0,"AU, IN, US"
Manu Uncle,movie,"Comedy, Family, Musical",1988,7.3,"AU, IN, US"
Aayiram Naavulla Ananthan,movie,Drama,1996,5.2,"IN, US"
Enemies Closer,movie,"Action, Thriller",2013,5.1,"AR, BR, CL, CO, MX"
Chronic Bachelor,movie,"Comedy, Drama",2003,6.6,"IN, US"
A Very Merry Mix-Up,movie,"Comedy, Drama, Family",2013,6.8,US
Ein Schnitzel für alle,movie,Comedy,2013,6.3,DE
Window Wonderland,movie,"Comedy, Drama, Romance",2013,6.7,US
Kristin's Christmas Past,movie,"Adventure, Comedy, Family",2013,6.2,US
The Single Moms Club,movie,"Comedy, Drama",2014,5.5,"BR, CL, CO, IN, MX"
The Best of Me,movie,"Drama, Romance",2014,6.7,US
Bandhana,movie,"Drama, Musical, Romance",1984,8.2,"AU, IN, US"
A Madea Christmas,movie,Comedy,2011,4.2,US
Legacy,movie,"Drama, Mystery, Thriller",2013,5.7,AU
Wild Horse Stampede,movie,"Drama, Western",1943,6.5,US
Christmas with Tucker,movie,"Drama, Family",2013,6.7,US
Seegrund. Ein Kluftingerkrimi,movie,"Comedy, Crime, Mystery",2013,5.8,DE
Spadikam,movie,"Action, Drama",1995,8.6,"IN, US"
Vietnam Colony,movie,"Action, Comedy, Drama",1992,7.8,"AU, IN, US"
Dada Sahib,movie,"Action, Drama",2000,4.8,"IN, US"
Be-Careful,movie,"Comedy, Crime, Drama",2011,3.2,"IN, US"
R... Rajkumar,movie,"Action, Crime, Romance",2013,5.3,"IN, US"
Cymbeline,movie,"Crime, Drama, Thriller",2014,3.7,US
Christmas in Conway,movie,"Drama, Romance",2013,6.8,US
Lucy,movie,"Action, Sci-Fi, Thriller",2014,6.4,AU
Free Ride,movie,"Action, Drama, Thriller",2013,5.6,"AR, BR, CL, CO, MX"
Reasonable Doubt,movie,"Crime, Drama, Mystery",2014,5.7,"AR, BR, CL, CO, MX"
Innale,movie,"Drama, Romance",1989,7.9,"IN, US"
The Prince,movie,"Action, Thriller",2014,4.6,"AR, BR, CL, CO, MX"
Regression,movie,"Crime, Drama, Mystery",2015,5.6,US
Days and Nights,movie,"Comedy, Drama",2014,4.6,"CA, US"
Inherit the Wind,movie,"Drama, History",1988,6.6,US
Take a Giant Step,movie,Drama,1959,6.9,US
Wild Heritage,movie,Western,1958,5.6,US
Lords of London,movie,"Crime, Mystery, Thriller",2014,3.2,US
Beyond the Lights,movie,"Drama, Music, Romance",2014,6.8,"CA, US"
Robbers' Roost,movie,Western,1955,5.9,US
Tumbleweed Trail,movie,Western,1946,6.4,US
Ankhon Dekhi,movie,"Comedy, Drama",2013,7.9,IN
The Christmas Spirit,movie,"Comedy, Drama, Romance",2013,5.7,US
Hellions,movie,"Drama, Horror, Thriller",2015,4.2,"AR, BR, CL, CO, MX"
The Trip to Italy,movie,"Comedy, Drama",2014,6.6,US
The Tioga Kid,movie,"Drama, Western",1948,6.0,US
The Babadook,movie,"Drama, Horror, Mystery",2014,6.8,"AU, CA, US"
Rage,movie,"Action, Thriller",2014,5.0,"AR, BR, CL, CO, MX"
The Thirteenth Tale,movie,"Drama, Mystery",2013,6.7,AU
Colorado Serenade,movie,Western,1946,5.5,US
Nightcrawler,movie,"Crime, Drama, Thriller",2014,7.8,"CA, US"
Stolen Hours,movie,Drama,1963,6.3,US
The Worm Hunters,movie,Documentary,2011,7.9,GB
Stalin,movie,"Action, Drama",2006,6.1,"IN, US"
Driftin' River,movie,Western,1946,6.4,US
Freezer,movie,"Action, Thriller",2014,5.2,US
Step Up All In,movie,"Drama, Music, Romance",2014,5.9,US
"Men, Women & Children",movie,"Comedy, Drama",2014,6.6,US
Poltergeist,movie,"Horror, Thriller",2015,4.9,"BR, CL, CO, MX"
No Stranger Than Love,movie,"Comedy, Romance",2015,4.8,"CL, CO, MX"
Jackpot,movie,"Comedy, Thriller",2013,2.0,IN
Hot Tub Time Machine 2,movie,"Comedy, Mystery, Sci-Fi",2015,5.0,"BR, CL, CO, MX"
The Lazarus Effect,movie,"Horror, Mystery, Sci-Fi",2015,5.2,IN
Rabarber,movie,"Drama, Family",2014,7.0,DE
The Toughest Gun in Tombstone,movie,Western,1958,5.5,US
Chor Chor Super Chor,movie,"Comedy, Drama, Thriller",2013,6.5,US
Camp X-Ray,movie,"Drama, War",2014,6.9,"AR, BO, BR, CA, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, US, VE"
Cold in July,movie,"Crime, Thriller",2014,6.7,"AU, CA, US"
God's Pocket,movie,"Crime, Drama",2014,6.1,"CA, US"
Happy Christmas,movie,"Comedy, Drama",2014,5.4,US
Hellion,movie,"Drama, Thriller",2014,6.0,"CA, US"
Jamie Marks Is Dead,movie,"Drama, Fantasy, Mystery",2014,5.5,CA
Radio Bikini,movie,"Biography, Documentary, History",1988,7.5,US
The Sleepwalker,movie,"Drama, Mystery",2014,5.1,"CA, US"
Suffragette,movie,"Drama, History",2015,6.9,AU
Three Night Stand,movie,"Comedy, Drama",2013,4.8,US
The Tractate Middoth,movie,"Drama, Fantasy, Horror",2013,6.7,"CA, US"
Essex Boys: Retribution,movie,Crime,2013,4.3,AU
Sadhu Miranda,movie,Comedy,2008,7.1,US
Pawn Sacrifice,movie,"Biography, Drama, History",2014,7.0,"DE, US"
Mr. Turner,movie,"Biography, Drama, History",2014,6.8,AU
Pele: Birth of a Legend,movie,"Biography, Drama, Sport",2016,7.1,"CA, US"
Kill the Messenger,movie,"Biography, Crime, Drama",2014,6.9,"BR, CL, CO, MX"
Marriage in the Shadows,movie,Drama,1947,7.2,DE
Every Thing Will Be Fine,movie,Drama,2015,5.5,US
Das Jerusalem-Syndrom,movie,"Drama, Mystery, Thriller",2013,4.6,DE
Against the Wild,movie,"Adventure, Family",2013,4.5,US
Jinxed,movie,"Comedy, Family",2013,6.3,"AR, AU, BO, BR, CA, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, US, VE"
David Attenborough's Natural History Museum Alive,movie,"Animation, Documentary",2014,8.2,AU
Clouds of Sils Maria,movie,Drama,2014,6.7,"CA, US"
Ezhai Jaadhi,movie,Action,1993,6.5,IN
Kid Cop,movie,"Action, Comedy, Crime",1996,4.5,US
Mann Vasanai,movie,"Drama, Romance",1983,6.9,"IN, US"
Meera,movie,"Drama, History",1979,6.6,"IN, US"
Traci Townsend,movie,Comedy,2007,5.7,US
Thenmavin Kombath,movie,"Comedy, Drama, Romance",1994,8.1,"IN, US"
Bizet: Carmen,movie,Musical,2010,8.7,US
Relative Stranger,movie,Drama,2009,6.5,US
Lilting,movie,"Drama, Romance",2014,7.1,CA
The Mona Lisa Mystery,movie,Adventure,2006,7.1,GB
Naan Mahaan Alla,movie,"Action, Drama",1984,6.2,IN
A Fine Step,movie,Drama,2014,5.3,US
Dinner op Kölsch,movie,Comedy,2013,7.0,DE
Barely Lethal,movie,"Action, Comedy",2015,5.4,"AR, BR, CL, CO, MX"
Dedh Ishqiya,movie,"Comedy, Drama, Romance",2014,7.0,IN
Mrs. Lambert Remembers Love,movie,Drama,1991,6.4,US
Border Badmen,movie,"Drama, Western",1945,5.9,US
The Day Kennedy Died,movie,"Documentary, History",2013,7.5,US
In the Meantime,movie,"Drama, Romance",2013,6.6,US
Silver Bells,movie,Family,2013,5.8,"DE, US"
The Dempsey Sisters,movie,Family,2013,5.3,US
The Love Letter,movie,"Comedy, Romance",2013,5.1,US
Finding Christmas,movie,"Drama, Romance",2013,6.4,US
Santa Switch,movie,Family,2013,5.3,US
Marry Me for Christmas,movie,"Comedy, Romance",2013,5.5,US
If I Stay,movie,"Drama, Fantasy, Music",2014,6.7,"BR, CL, CO, MX"
Small Time,movie,Drama,2014,6.0,US
Outlaw Trail,movie,Western,1944,5.6,US
Pavithram,movie,"Comedy, Drama",1994,8.0,"IN, US"
Am Ende des Tages,movie,"Romance, Thriller",2014,5.5,DE
Bharatham,movie,"Drama, Musical",1991,8.4,"IN, US"
En Annan,movie,Drama,1970,5.0,US
Night Ride Home,movie,Drama,1999,5.4,US
Appropriate Behavior,movie,"Comedy, Drama, Romance",2014,6.5,GB
Adharmam,movie,Action,1994,4.6,US
American Heist,movie,"Action, Crime, Drama",2014,5.0,"AR, BR, CL, CO, MX"
The Duke of Burgundy,movie,"Drama, Romance",2014,6.5,"CA, GB, US"
Neal Brennan: Women and Black Dudes,movie,Comedy,2014,7.2,"AU, US"
Run for the Dream: The Gail Devers Story,movie,"Biography, Drama, Sport",1996,6.2,US
Frontier Uprising,movie,Western,1961,5.2,US
Finding Fela,movie,"Biography, Documentary, History",2014,7.1,CA
Es ist alles in Ordnung,movie,Drama,2014,6.9,DE
The Green Prince,movie,"Biography, Documentary",2014,7.2,DE
Showdown,movie,Western,1963,6.2,US
The Secret Adversary,movie,"Crime, Drama, Mystery",1983,7.1,"AU, CA, US"
Aloft,movie,Drama,2014,5.3,CA
A Kiss at Midnight,movie,"Drama, Romance",2008,6.2,US
Hard Times,movie,Drama,1994,6.4,"CA, US"
Duke,movie,"Crime, Drama, Mystery",2019,4.2,AU
The Lockerbie Bombing,movie,Documentary,2013,6.8,US
Stage to Mesa City,movie,Western,1948,6.1,US
Oath of Vengeance,movie,Western,1944,5.6,US
Baby Mama's Club,movie,"Comedy, Drama, Romance",2010,3.4,US
Moms' Night Out,movie,Comedy,2014,5.3,US
Puncture Wounds,movie,"Action, Drama",2014,4.3,"AR, BR, CL, CO, MX, US"
